page,text,filename,extraction_method,timestamp,metadata_title,metadata_author,metadata_creator,metadata_producer,metadata_subject,metadata_creation_date,metadata_modification_date,metadata_pages
18,Red flags :,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
18,"Persistent fever, Intractable pain ,loss of vision, confusion or altered mental status",b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
18,Diagnosis :,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
18,Diagnosis can be made based on presenting symptoms and/or physical exam.,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
18,Treatment :,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
18,-​,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
18,"NSAIDS (such as Ibuprofen, Naproxen) as needed every 6-8 hours alternate with Tylenol as needed every 6-8 hours",b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
18,-​,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
18,Topical Antibiotics :,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
18,-​,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
18,Non-contact lens users : Erythromycin ophthalmic ointment: Apply a 1 cm ribbon to the affected eye(s) every 6 hours,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
18,"for 7 days OR, Trimethoprim-polymyxin B 0.1%-10,000 U/mL ophthalmic solution: Administer 1 drop to the affected",b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
18,"eye(s) every 3 hours for up to a maximum of 6 doses per 24 hours for 7-10 days ,",b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
18,-​,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
18,Contact Lens users : Moxifloxacin 0.5% ophthalmic solution: Administer 1 drop to the affected eye(s) every 8 hours,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
18,for 7 days OR Ciprofloxacin 0.3% ophthalmic solution: Administer 1-2 drops to the affected eye(s) every 2 hours while,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
18,"the patient is awake on days 1 and 2, then 1-2 drops every 4 hours while the patient is awake on days 3 to 7",b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
18,-​,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
19,Causes :,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
19,"Bacterial conjunctivitis occurs when harmful bacteria enter the eye, leading to an infection. These bacteria can be transmitted through",b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
19,"direct contact with contaminated surfaces, touching the eye with unwashed hands, or sharing personal items like towels or makeup with",b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
19,someone who has bacterial conjunctivitis.,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
19,Prevention:,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
19,"Wash your hands frequently, especially before touching your eyes or face . Avoid sharing towels, pillows, or makeup with others, especially",b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
19,"if they have bacterial conjunctivitis. If you wear contact lenses, follow proper hygiene practices and avoid wearing them if your eyes are",b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
19,irritated or infected.,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
19,TREATMENT ( TREATMENT PAGE),b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
19,-​,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
19,"Do you have any of these symptoms Persistent fever, Intractable pain ,loss of vision, confusion or altered mental",b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
19,status,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
19,** Antibiotics eye drop/ointment,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
19,"(K)​ Erythromycin Ophthalmic 1% , 3.5mg (preferred)",b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
19,Instructions,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
19,-​,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
19,Apply 1cm ribbon to affected eye 4-6 times daily for 7 days,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
19,-​,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
19,Drink plenty water to achieve adequate hydration,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
19,OR,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
19,​,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
19,"(L)​ Ciprofloxacin ophthalmic 0.3% , 5ml ( Contact lens users )",b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
19,​,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
19,​,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
19,​,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
19,Instructions,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
19,-​,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
19,"Apply 1-2 drops every 2 hours for 2 days while awake , 1-2 drops every 4 hours from day 3-7",b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
19,-​,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
19,"Avoid use of contacts during treatment, and for at least 1 week after symptoms resolve",b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
19,-​,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
19,Drink plenty water to achieve adequate hydration,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
20,(10) Cold sores : ( Location : HEAD/MOUTH),b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
20,https://www.everydayhealth.com/cold-sores/symptoms-diagnosis/,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
20,Overview :,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
20,"A fever blister, also known as a cold sore, is a common condition caused by the herpes simplex virus 1 (HSV-1) . Less commonly, they",b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
20,"can also be caused by herpes simplex virus type 2 (HSV-2), especially through oral-genital contact.",b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
20,"The Initial Infection (Primary HSV infection) may cause no symptoms or mild flu-like symptoms. In some cases, painful blisters or ulcers can",b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
20,"develop on the lips, mouth, or gums along with fever and swollen lymph nodes.Recurrent Infections may occur after the initial infections.",b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
20,"HSV remains dormant in nerve cells and can periodically reactivate, leading to recurrent outbreaks. Recurrent fever blisters typically start",b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
20,"with tingling, burning, or itching sensations (prodrome) followed by the appearance of fluid-filled blisters that crust over within a few days.",b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
20,Symptoms :,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
20,"Pain, fluid filled blisters,, tingling, burning, itching, painful/enlarged lymph nodes",b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
20,Red flags :,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
20,"Persistent fever, Intractable pain , rash surrounding or involving eye, confusion or altered mental status",b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
20,Diagnosis :,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
20,Diagnosis can be made based on presenting symptoms and/or physical exam.,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
20,Treatment :,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
20,-​,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
20,Early initiation of treatment during prodromal symptoms or at the onset of lesions is most effective,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
20,-​,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
20,"Oral antiviral medications like acyclovir, valacyclovir, and famciclovir are commonly prescribed to reduce the severity and",b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
20,duration of fever blister outbreaks.,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
20,-​,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
20,Valacyclovir 2000mg,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
20,-​,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
20,Famciclovir 500mg,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
20,-​,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
20,Acyclovir 400mg,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
20,-​,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
20,Over-the-counter or prescription topical antiviral creams may also be used for symptomatic relief and to speed up healing,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
20,-​,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
20,Acyclovir 5% cream 6 times a day for 7 days,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
21,Causes :,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
21,"Cold sores are highly contagious and can be spread through close contact with an infected person, such as kissing or sharing utensils ,",b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
21,"towels, or razors. Recurrent infections can be caused by triggers such as stress , fatigue , hormonal changes such as menstruation , sun",b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
21,"exposure and certain foods .Bacterial conjunctivitis occurs when harmful bacteria enter the eye, leading to an infection. These bacteria",b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
21,"can be transmitted through direct contact with contaminated surfaces, touching the eye with unwashed hands, or sharing personal items",b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
21,like towels or makeup with someone who has bacterial conjunctivitis.,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
21,Prevention:,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
21,-​,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
21,"avoid close contact, kissing, or sharing personal items to prevent spreading HSV to others.",b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
21,-​,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
21,Sunscreen or lip balms with SPF can help prevent sun-induced outbreaks.,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
21,-​,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
21,Stress reduction techniques and maintaining overall good health can help reduce the frequency of fever blister,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
21,outbreaks in some individuals.,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
21,TREATMENT ( TREATMENT PAGE),b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
21,-​,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
21,"Do you have any of these symptoms Persistent fever, Intractable pain , rash surrounding or involving eye,",b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
21,confusion or altered mental status,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
21,-​,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
21,Did your symptoms begin more than 72 hours ago,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
21,-​,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
21,"Do you have any of these conditions chronic kidney disease , stomach ulcers",b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
21,-​,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
21,"Are you taking blood thinners such warfarin, eliquis, pradaxa , plavix",b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
21,( please contact us by text message or call if you answered yes to one of the above ),b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
21,** Oral Antiviral ( to be taken if symptoms began less than 72 hours ago),b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
21,"(M)​ Valacyclovir 1000mg tabs , 4 tabs ( Preferred )",b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
21,Instructions,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
21,-​,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
21,Take 2 tablets twice a day for 1 day,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
21,-​,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
21,Drink plenty water to achieve adequate hydration,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
21,OR,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
21,​,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
21,"(N)​ Acyclovir 200mg tabs , 35 tabs",b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
21,​,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
21,​,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
21,​,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
21,Instructions,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
22,-​,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
22,Take 1 tablet 5 times a day for 7 days,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
22,-​,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
22,Drink plenty water to achieve adequate hydration,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
22,AND !!!,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
22,( Are you interested in treatment for pain ? ),b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
22,** Pain management,b183fe88-b4bf-4d4e-9adf-5cbe4e9a02b7.pdf,auto,2025-04-29 16:34:32,Proxymed writeup,,,Skia/PDF m134 Google Docs Renderer,,,,64
